config.py | 09/03/22 - 18:34:57 | INFO | Random Tweet bot running
config.py | 09/03/22 - 18:45:42 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D16332635648913865311662255942%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255942%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:45:42 | DEBUG | Signature: ypIVUoZz4vdDoRDMfOeyBgosBW4=
config.py | 09/03/22 - 18:45:42 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:45:42 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="16332635648913865311662255942", oauth_timestamp="1662255942", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="ypIVUoZz4vdDoRDMfOeyBgosBW4%3D"'}
config.py | 09/03/22 - 18:45:42 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:45:42 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:45:42 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:45:52 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:45:52 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:45:52 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:45:52 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '9918994987975329681662255952'), ('oauth_timestamp', '1662255952'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:45:52 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=9918994987975329681662255952&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255952&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:45:52 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:45:52 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D9918994987975329681662255952%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255952%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:45:52 | DEBUG | Signature: 9FZb/LmYwT091qerYsNFHdYveEs=
config.py | 09/03/22 - 18:45:52 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:45:52 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="9918994987975329681662255952", oauth_timestamp="1662255952", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="9FZb%2FLmYwT091qerYsNFHdYveEs%3D"'}
config.py | 09/03/22 - 18:45:52 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:45:52 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:45:52 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:46:02 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:46:02 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:46:02 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:46:02 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '11710619423991694851662255962'), ('oauth_timestamp', '1662255962'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:46:02 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=11710619423991694851662255962&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255962&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:46:02 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:46:02 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D11710619423991694851662255962%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255962%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:46:02 | DEBUG | Signature: e7J7D3BTGPBf6MAYfXP/+q6d+Uo=
config.py | 09/03/22 - 18:46:02 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:46:02 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="11710619423991694851662255962", oauth_timestamp="1662255962", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="e7J7D3BTGPBf6MAYfXP%2F%2Bq6d%2BUo%3D"'}
config.py | 09/03/22 - 18:46:02 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:46:02 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:46:02 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:46:12 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:46:12 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:46:12 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:46:12 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '172438728479408229811662255972'), ('oauth_timestamp', '1662255972'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:46:12 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=172438728479408229811662255972&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255972&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:46:12 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:46:12 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D172438728479408229811662255972%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255972%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:46:12 | DEBUG | Signature: QtZjW3vsiPV1HZZQWxl+rzyjzt8=
config.py | 09/03/22 - 18:46:12 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:46:12 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="172438728479408229811662255972", oauth_timestamp="1662255972", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="QtZjW3vsiPV1HZZQWxl%2Brzyjzt8%3D"'}
config.py | 09/03/22 - 18:46:12 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:46:12 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:46:12 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:46:22 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:46:22 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:46:22 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:46:22 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '106889215453674817221662255982'), ('oauth_timestamp', '1662255982'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:46:22 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=106889215453674817221662255982&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255982&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:46:22 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:46:22 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D106889215453674817221662255982%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255982%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:46:22 | DEBUG | Signature: CYwGCn20SoCXiA7le1KUPU2FMHo=
config.py | 09/03/22 - 18:46:22 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:46:22 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="106889215453674817221662255982", oauth_timestamp="1662255982", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="CYwGCn20SoCXiA7le1KUPU2FMHo%3D"'}
config.py | 09/03/22 - 18:46:22 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:46:22 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:46:22 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:46:32 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:46:32 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:46:32 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:46:32 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '3913264846584710441662255992'), ('oauth_timestamp', '1662255992'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:46:32 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=3913264846584710441662255992&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662255992&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:46:32 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:46:32 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D3913264846584710441662255992%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662255992%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:46:32 | DEBUG | Signature: q/NMJHyf4/KikVTQ0PeRpPD1Km8=
config.py | 09/03/22 - 18:46:32 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:46:32 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="3913264846584710441662255992", oauth_timestamp="1662255992", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="q%2FNMJHyf4%2FKikVTQ0PeRpPD1Km8%3D"'}
config.py | 09/03/22 - 18:46:32 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:46:32 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:46:33 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:46:43 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:46:43 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:46:43 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:46:43 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '37791623740347780601662256003'), ('oauth_timestamp', '1662256003'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:46:43 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=37791623740347780601662256003&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256003&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:46:43 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:46:43 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D37791623740347780601662256003%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256003%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:46:43 | DEBUG | Signature: ucix5DeUlN8g5pQveNmEH9wjHCY=
config.py | 09/03/22 - 18:46:43 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:46:43 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225583265882841; guest_id_ads=v1%3A166225583265882841; guest_id_marketing=v1%3A166225583265882841; personalization_id="v1_d9JhYNvDAvhsv8YpNoXYrg=="; lang=en', 'Authorization': 'OAuth oauth_nonce="37791623740347780601662256003", oauth_timestamp="1662256003", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="ucix5DeUlN8g5pQveNmEH9wjHCY%3D"'}
